WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:16
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:16
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:55
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:66
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:156
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:156
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 93 chg bounds, 0 chg sides, 0 chg coeffs, 470 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 154 chg bounds, 0 chg sides, 0 chg coeffs, 470 upgd conss, 0 impls, 0 clqs
(round 3, fast)       93 del vars, 93 del conss, 0 add conss, 164 chg bounds, 0 chg sides, 0 chg coeffs, 470 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 1 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 164 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
    470 constraints of type <abspower>
    517 constraints of type <quadratic>
Presolving Time: 0.01

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 11626 |     - |6164k| 8.109312e-01 | 1.276282e+03 |  Large 
      1 |     0 | 11627 |     - |6164k| 8.112829e-01 | 1.276282e+03 |  Large 
      1 |     0 | 11628 |     - |6165k| 8.112829e-01 | 1.276282e+03 |  Large 
      1 |     0 | 11675 |     - |6188k| 8.113317e-01 | 1.276282e+03 |  Large 
      1 |     0 | 11721 |     - |6211k| 8.113383e-01 | 1.276282e+03 |  Large 
      1 |     0 | 11740 |     - |6221k| 8.113386e-01 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     2 | 11740 |     - |6222k| 8.113386e-01 | 1.276282e+03 |  Large 
    100 |    89 |136481 |1330.2 |  21M| 1.451601e+00 | 1.276282e+03 |  Large 
    200 |   159 |181704 | 889.0 |  26M| 1.902594e+00 | 1.276282e+03 |  Large 
    300 |   233 |238226 | 780.7 |  32M| 1.902594e+00 | 1.276282e+03 |  Large 
    400 |   287 |278860 | 686.9 |  37M| 1.934348e+00 | 1.276282e+03 |  Large 
    500 |   357 |306149 | 603.9 |  40M| 1.934348e+00 | 1.276282e+03 |  Large 
    600 |   419 |348449 | 573.7 |  45M| 1.934348e+00 | 1.276282e+03 |  Large 
    700 |   489 |385579 | 544.8 |  50M| 1.934348e+00 | 1.276282e+03 |  Large 
    800 |   551 |417832 | 516.9 |  54M| 1.934348e+00 | 1.276282e+03 |  Large 
    900 |   609 |453223 | 498.8 |  57M| 1.934348e+00 | 1.276282e+03 |  Large 
   1000 |   669 |489635 | 485.3 |  61M| 1.934348e+00 | 1.276282e+03 |  Large 
   1100 |   745 |552440 | 498.3 |  66M| 1.941583e+00 | 1.276282e+03 |  Large 
   1200 |   815 |611239 | 505.8 |  73M| 1.968838e+00 | 1.276282e+03 |  Large 
   1300 |   863 |692235 | 529.2 |  80M| 1.968838e+00 | 1.276282e+03 |  Large 
   1400 |   933 |728847 | 517.6 |  85M| 1.968838e+00 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1500 |   999 |787081 | 521.9 |  91M| 1.968838e+00 | 1.276282e+03 |  Large 
   1600 |  1055 |871913 | 542.3 |  99M| 1.968838e+00 | 1.276282e+03 |  Large 
   1700 |  1115 |947712 | 555.0 | 105M| 2.041863e+00 | 1.276282e+03 |  Large 
   1800 |  1179 |  1042k| 576.9 | 115M| 2.099162e+00 | 1.276282e+03 |  Large 
   1900 |  1231 |  1115k| 585.0 | 122M| 2.136744e+00 | 1.276282e+03 |  Large 
   2000 |  1293 |  1210k| 603.3 | 130M| 2.151259e+00 | 1.276282e+03 |  Large 
   2100 |  1333 |  1271k| 603.4 | 137M| 2.151259e+00 | 1.276282e+03 |  Large 
   2200 |  1393 |  1353k| 613.2 | 145M| 2.151259e+00 | 1.276282e+03 |  Large 
   2300 |  1441 |  1424k| 617.6 | 152M| 2.151259e+00 | 1.276282e+03 |  Large 
   2400 |  1485 |  1511k| 628.0 | 159M| 2.153846e+00 | 1.276282e+03 |  Large 
   2500 |  1549 |  1611k| 642.8 | 169M| 2.464418e+00 | 1.276282e+03 |  Large 
   2600 |  1615 |  1693k| 649.9 | 177M| 2.464418e+00 | 1.276282e+03 |  Large 
   2700 |  1691 |  1777k| 656.7 | 185M| 2.464418e+00 | 1.276282e+03 |  Large 
   2800 |  1759 |  1848k| 658.6 | 193M| 2.687036e+00 | 1.276282e+03 |  Large 
   2900 |  1829 |  1923k| 661.8 | 200M| 2.687036e+00 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3000 |  1901 |  2023k| 673.3 | 210M| 2.759096e+00 | 1.276282e+03 |  Large 
   3100 |  1979 |  2150k| 692.5 | 221M| 2.759096e+00 | 1.276282e+03 |  Large 
   3200 |  2037 |  2264k| 706.3 | 232M| 2.759096e+00 | 1.276282e+03 |  Large 
   3300 |  2087 |  2393k| 724.1 | 240M| 2.759097e+00 | 1.276282e+03 |  Large 
   3400 |  2133 |  2474k| 726.5 | 247M| 2.759097e+00 | 1.276282e+03 |  Large 
   3500 |  2167 |  2542k| 725.3 | 252M| 2.963127e+00 | 1.276282e+03 |  Large 
   3600 |  2219 |  2638k| 731.8 | 262M| 2.995971e+00 | 1.276282e+03 |  Large 
   3700 |  2269 |  2763k| 745.8 | 270M| 3.198948e+00 | 1.276282e+03 |  Large 
   3800 |  2309 |  2855k| 750.3 | 277M| 3.405193e+00 | 1.276282e+03 |  Large 
   3900 |  2351 |  2940k| 752.9 | 283M| 3.623510e+00 | 1.276282e+03 |  Large 
   4000 |  2385 |  3013k| 752.4 | 289M| 3.623510e+00 | 1.276282e+03 |  Large 
   4100 |  2433 |  3098k| 754.7 | 297M| 4.313319e+00 | 1.276282e+03 |  Large 
   4200 |  2467 |  3211k| 763.6 | 304M| 4.685567e+00 | 1.276282e+03 |  Large 
   4300 |  2511 |  3322k| 771.8 | 312M| 4.948626e+00 | 1.276282e+03 |  Large 
   4400 |  2547 |  3437k| 780.3 | 319M| 4.948626e+00 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4500 |  2565 |  3503k| 777.6 | 324M| 4.957049e+00 | 1.276282e+03 |  Large 
   4600 |  2615 |  3637k| 789.8 | 334M| 5.020929e+00 | 1.276282e+03 |  Large 
   4700 |  2657 |  3748k| 796.8 | 341M| 5.288544e+00 | 1.276282e+03 |  Large 
   4800 |  2683 |  3835k| 798.3 | 348M| 5.296090e+00 | 1.276282e+03 |  Large 
   4900 |  2719 |  3936k| 802.6 | 356M| 5.296090e+00 | 1.276282e+03 |  Large 
   5000 |  2761 |  4028k| 804.8 | 363M| 5.525859e+00 | 1.276282e+03 |  Large 
   5100 |  2799 |  4118k| 806.7 | 371M| 5.618641e+00 | 1.276282e+03 |  Large 
   5200 |  2835 |  4221k| 811.0 | 378M| 5.859706e+00 | 1.276282e+03 |  Large 
   5300 |  2867 |  4302k| 811.0 | 386M| 5.967817e+00 | 1.276282e+03 |  Large 
   5400 |  2909 |  4384k| 811.2 | 392M| 6.215581e+00 | 1.276282e+03 |  Large 
   5500 |  2963 |  4511k| 819.6 | 402M| 6.215581e+00 | 1.276282e+03 |  Large 
   5600 |  3029 |  4618k| 824.1 | 413M| 6.631205e+00 | 1.276282e+03 |  Large 
   5700 |  3055 |  4700k| 824.0 | 420M| 6.631205e+00 | 1.276282e+03 |  Large 
   5800 |  3115 |  4814k| 829.5 | 430M| 6.678250e+00 | 1.276282e+03 |  Large 
   5900 |  3145 |  4902k| 830.2 | 436M| 6.713284e+00 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6000 |  3179 |  5008k| 834.2 | 445M| 6.726601e+00 | 1.276282e+03 |  Large 
   6100 |  3203 |  5094k| 834.6 | 451M| 7.176178e+00 | 1.276282e+03 |  Large 
   6200 |  3235 |  5169k| 833.1 | 457M| 7.219103e+00 | 1.276282e+03 |  Large 
   6300 |  3267 |  5256k| 833.8 | 465M| 7.268910e+00 | 1.276282e+03 |  Large 
   6400 |  3297 |  5332k| 832.5 | 470M| 7.268910e+00 | 1.276282e+03 |  Large 
   6500 |  3333 |  5429k| 834.7 | 477M| 7.436429e+00 | 1.276282e+03 |  Large 
   6600 |  3353 |  5504k| 833.5 | 482M| 7.523624e+00 | 1.276282e+03 |  Large 
   6700 |  3391 |  5604k| 835.9 | 491M| 7.602073e+00 | 1.276282e+03 |  Large 
   6800 |  3437 |  5747k| 844.7 | 502M| 7.862215e+00 | 1.276282e+03 |  Large 
   6900 |  3473 |  5850k| 847.3 | 509M| 8.082318e+00 | 1.276282e+03 |  Large 
   7000 |  3509 |  5973k| 852.8 | 519M| 8.100790e+00 | 1.276282e+03 |  Large 
   7100 |  3569 |  6149k| 865.6 | 532M| 8.277915e+00 | 1.276282e+03 |  Large 
   7200 |  3611 |  6256k| 868.4 | 540M| 8.583097e+00 | 1.276282e+03 |  Large 
   7300 |  3649 |  6365k| 871.5 | 550M| 8.664399e+00 | 1.276282e+03 |  Large 
   7400 |  3689 |  6494k| 877.1 | 562M| 8.679226e+00 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7500 |  3743 |  6649k| 886.1 | 574M| 9.067181e+00 | 1.276282e+03 |  Large 
   7600 |  3775 |  6763k| 889.4 | 584M| 9.067181e+00 | 1.276282e+03 |  Large 
   7700 |  3809 |  6858k| 890.2 | 593M| 9.090315e+00 | 1.276282e+03 |  Large 
   7800 |  3845 |  6957k| 891.4 | 601M| 9.590911e+00 | 1.276282e+03 |  Large 
   7900 |  3875 |  7098k| 898.1 | 610M| 9.590911e+00 | 1.276282e+03 |  Large 
   8000 |  3917 |  7228k| 903.0 | 619M| 9.653871e+00 | 1.276282e+03 |  Large 
   8100 |  3963 |  7416k| 915.1 | 631M| 9.722713e+00 | 1.276282e+03 |  Large 
   8200 |  4001 |  7516k| 916.2 | 639M| 9.980835e+00 | 1.276282e+03 |  Large 
   8300 |  4041 |  7626k| 918.4 | 650M| 1.002839e+01 | 1.276282e+03 |  Large 
   8400 |  4079 |  7759k| 923.3 | 661M| 1.034893e+01 | 1.276282e+03 |  Large 
   8500 |  4115 |  7903k| 929.4 | 671M| 1.034893e+01 | 1.276282e+03 |  Large 
   8600 |  4161 |  7981k| 927.6 | 679M| 1.034893e+01 | 1.276282e+03 |  Large 
   8700 |  4205 |  8073k| 927.5 | 689M| 1.074794e+01 | 1.276282e+03 |  Large 
   8800 |  4247 |  8153k| 926.1 | 697M| 1.102788e+01 | 1.276282e+03 |  Large 
   8900 |  4279 |  8248k| 926.4 | 703M| 1.149309e+01 | 1.276282e+03 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9000 |  4317 |  8311k| 923.1 | 709M| 1.149309e+01 | 1.276282e+03 |  Large 
   9100 |  4343 |  8390k| 921.6 | 714M| 1.233168e+01 | 1.276282e+03 |  Large 
   9200 |  4387 |  8459k| 919.1 | 721M| 1.233615e+01 | 1.276282e+03 |  Large 
   9300 |  4421 |  8522k| 916.0 | 726M| 1.249080e+01 | 1.276282e+03 |  Large 
   9400 |  4459 |  8605k| 915.1 | 733M| 1.277853e+01 | 1.276282e+03 |9887.71%
   9500 |  4493 |  8677k| 913.1 | 739M| 1.296660e+01 | 1.276282e+03 |9742.84%
   9600 |  4541 |  8774k| 913.6 | 749M| 1.296660e+01 | 1.276282e+03 |9742.84%
   9700 |  4591 |  8891k| 916.3 | 763M| 1.327234e+01 | 1.276282e+03 |9516.10%
   9800 |  4633 |  8984k| 916.4 | 771M| 1.351423e+01 | 1.276282e+03 |9343.99%
   9900 |  4667 |  9071k| 915.9 | 779M| 1.390127e+01 | 1.276282e+03 |9081.04%
  10000 |  4701 |  9137k| 913.3 | 785M| 1.390127e+01 | 1.276282e+03 |9081.04%
  10100 |  4741 |  9242k| 914.7 | 794M| 1.444637e+01 | 1.276282e+03 |8734.62%
  10200 |  4779 |  9325k| 913.9 | 801M| 1.444637e+01 | 1.276282e+03 |8734.62%
  10300 |  4811 |  9377k| 910.0 | 806M| 1.444637e+01 | 1.276282e+03 |8734.62%
  10400 |  4851 |  9502k| 913.4 | 817M| 1.444637e+01 | 1.276282e+03 |8734.62%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10500 |  4895 |  9602k| 914.1 | 828M| 1.462503e+01 | 1.276282e+03 |8626.69%
  10600 |  4921 |  9704k| 915.1 | 836M| 1.505349e+01 | 1.276282e+03 |8378.31%
  10700 |  4961 |  9782k| 913.9 | 843M| 1.550337e+01 | 1.276282e+03 |8132.28%
  10800 |  4997 |  9850k| 911.8 | 850M| 1.550337e+01 | 1.276282e+03 |8132.28%
  10900 |  5033 |  9947k| 912.3 | 858M| 1.551865e+01 | 1.276282e+03 |8124.18%
  11000 |  5077 | 10034k| 911.9 | 867M| 1.551865e+01 | 1.276282e+03 |8124.18%
  11100 |  5139 | 10139k| 913.1 | 879M| 1.555413e+01 | 1.276282e+03 |8105.42%
  11200 |  5171 | 10240k| 913.9 | 887M| 1.559661e+01 | 1.276282e+03 |8083.07%
  11300 |  5201 | 10337k| 914.5 | 894M| 1.569251e+01 | 1.276282e+03 |8033.06%
  11400 |  5251 | 10452k| 916.5 | 903M| 1.569251e+01 | 1.276282e+03 |8033.06%
  11500 |  5297 | 10545k| 916.7 | 912M| 1.569251e+01 | 1.276282e+03 |8033.06%
  11600 |  5347 | 10670k| 919.5 | 922M| 1.569251e+01 | 1.276282e+03 |8033.06%
  11700 |  5383 | 10771k| 920.3 | 931M| 1.580615e+01 | 1.276282e+03 |7974.59%
  11800 |  5409 | 10875k| 921.3 | 939M| 1.589956e+01 | 1.276282e+03 |7927.15%
  11900 |  5445 | 10979k| 922.3 | 948M| 1.595645e+01 | 1.276282e+03 |7898.53%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12000 |  5495 | 11114k| 925.9 | 961M| 1.639547e+01 | 1.276282e+03 |7684.35%
  12100 |  5537 | 11250k| 929.4 | 973M| 1.689573e+01 | 1.276282e+03 |7453.87%
  12200 |  5567 | 11326k| 928.1 | 978M| 1.703122e+01 | 1.276282e+03 |7393.78%
  12300 |  5591 | 11397k| 926.3 | 986M| 1.763742e+01 | 1.276282e+03 |7136.22%
  12400 |  5619 | 11502k| 927.3 | 993M| 1.776706e+01 | 1.276282e+03 |7083.41%
  12500 |  5667 | 11618k| 929.1 |1004M| 1.914661e+01 | 1.276282e+03 |6565.84%
  12600 |  5703 | 11725k| 930.3 |1013M| 1.914661e+01 | 1.276282e+03 |6565.84%
  12700 |  5751 | 11820k| 930.5 |1022M| 1.922845e+01 | 1.276282e+03 |6537.46%
  12800 |  5777 | 11890k| 928.6 |1026M| 2.071124e+01 | 1.276282e+03 |6062.27%
  12900 |  5791 | 11971k| 927.7 |1031M| 2.108966e+01 | 1.276282e+03 |5951.69%
  13000 |  5847 | 12066k| 927.9 |1040M| 2.115591e+01 | 1.276282e+03 |5932.74%
  13100 |  5861 | 12134k| 926.0 |1045M| 2.115591e+01 | 1.276282e+03 |5932.74%
  13200 |  5879 | 12195k| 923.6 |1050M| 2.163497e+01 | 1.276282e+03 |5799.16%
  13300 |  5929 | 12299k| 924.5 |1060M| 2.187965e+01 | 1.276282e+03 |5733.19%
  13400 |  5961 | 12380k| 923.6 |1067M| 2.215004e+01 | 1.276282e+03 |5661.98%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13500 |  5997 | 12472k| 923.6 |1075M| 2.263614e+01 | 1.276282e+03 |5538.25%
  13600 |  6011 | 12545k| 922.1 |1080M| 2.309940e+01 | 1.276282e+03 |5425.17%
  13700 |  6031 | 12636k| 922.1 |1089M| 2.327591e+01 | 1.276282e+03 |5383.27%
  13800 |  6067 | 12714k| 921.1 |1096M| 2.327591e+01 | 1.276282e+03 |5383.27%
  13900 |  6089 | 12834k| 923.0 |1104M| 2.334001e+01 | 1.276282e+03 |5368.21%
  14000 |  6101 | 12961k| 925.6 |1109M| 2.334001e+01 | 1.276282e+03 |5368.21%
  14100 |  6131 | 13046k| 925.0 |1115M| 2.373095e+01 | 1.276282e+03 |5278.13%
  14200 |  6165 | 13140k| 925.1 |1121M| 2.389458e+01 | 1.276282e+03 |5241.30%
  14300 |  6205 | 13247k| 926.1 |1129M| 2.390005e+01 | 1.276282e+03 |5240.08%
  14400 |  6253 | 13366k| 928.0 |1139M| 2.392700e+01 | 1.276282e+03 |5234.06%
  14500 |  6287 | 13472k| 928.8 |1147M| 2.392700e+01 | 1.276282e+03 |5234.06%
  14600 |  6341 | 13608k| 931.9 |1158M| 2.401848e+01 | 1.276282e+03 |5213.75%
  14700 |  6393 | 13715k| 932.8 |1169M| 2.401848e+01 | 1.276282e+03 |5213.75%
  14800 |  6425 | 13830k| 934.2 |1177M| 2.412868e+01 | 1.276282e+03 |5189.48%
  14900 |  6471 | 13920k| 934.0 |1190M| 2.412868e+01 | 1.276282e+03 |5189.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15000 |  6513 | 14020k| 934.4 |1198M| 2.440057e+01 | 1.276282e+03 |5130.54%
  15100 |  6565 | 14134k| 935.8 |1210M| 2.440057e+01 | 1.276282e+03 |5130.54%
  15200 |  6613 | 14230k| 936.0 |1218M| 2.552639e+01 | 1.276282e+03 |4899.85%
  15300 |  6653 | 14326k| 936.1 |1226M| 2.596868e+01 | 1.276282e+03 |4814.70%
  15400 |  6697 | 14410k| 935.5 |1235M| 2.596868e+01 | 1.276282e+03 |4814.70%
  15500 |  6759 | 14529k| 937.1 |1249M| 2.596868e+01 | 1.276282e+03 |4814.70%
  15600 |  6789 | 14650k| 938.9 |1258M| 2.629145e+01 | 1.276282e+03 |4754.36%
  15700 |  6835 | 14754k| 939.5 |1267M| 2.629145e+01 | 1.276282e+03 |4754.36%
  15800 |  6883 | 14869k| 940.9 |1276M| 2.629145e+01 | 1.276282e+03 |4754.36%
  15900 |  6929 | 14969k| 941.2 |1285M| 2.701342e+01 | 1.276282e+03 |4624.62%
  16000 |  6967 | 15070k| 941.6 |1293M| 2.716581e+01 | 1.276282e+03 |4598.12%
  16100 |  6999 | 15136k| 939.9 |1299M| 2.716581e+01 | 1.276282e+03 |4598.12%
  16200 |  7059 | 15234k| 940.2 |1310M| 2.716581e+01 | 1.276282e+03 |4598.12%
  16300 |  7099 | 15327k| 940.1 |1320M| 2.716581e+01 | 1.276282e+03 |4598.12%
  16400 |  7151 | 15423k| 940.2 |1329M| 2.740567e+01 | 1.276282e+03 |4557.00%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16500 |  7187 | 15515k| 940.1 |1336M| 2.745783e+01 | 1.276282e+03 |4548.15%
  16600 |  7229 | 15618k| 940.7 |1347M| 2.754542e+01 | 1.276282e+03 |4533.37%
  16700 |  7265 | 15688k| 939.2 |1354M| 2.754542e+01 | 1.276282e+03 |4533.37%
  16800 |  7283 | 15751k| 937.3 |1358M| 2.754542e+01 | 1.276282e+03 |4533.37%
  16900 |  7309 | 15826k| 936.3 |1364M| 2.773991e+01 | 1.276282e+03 |4500.89%
  17000 |  7341 | 15906k| 935.4 |1369M| 2.798960e+01 | 1.276282e+03 |4459.84%
  17100 |  7377 | 15995k| 935.2 |1376M| 2.860219e+01 | 1.276282e+03 |4362.18%
  17200 |  7421 | 16127k| 937.4 |1387M| 2.877000e+01 | 1.276282e+03 |4336.15%
  17300 |  7449 | 16238k| 938.4 |1395M| 2.901895e+01 | 1.276282e+03 |4298.10%
  17400 |  7473 | 16329k| 938.3 |1402M| 2.906651e+01 | 1.276282e+03 |4290.90%
  17500 |  7517 | 16435k| 939.0 |1411M| 2.922264e+01 | 1.276282e+03 |4267.44%
  17600 |  7555 | 16505k| 937.6 |1417M| 2.935625e+01 | 1.276282e+03 |4247.56%
  17700 |  7577 | 16593k| 937.3 |1423M| 2.943651e+01 | 1.276282e+03 |4235.71%
  17800 |  7623 | 16690k| 937.5 |1432M| 3.027004e+01 | 1.276282e+03 |4116.32%
  17900 |  7669 | 16808k| 938.8 |1446M| 3.041964e+01 | 1.276282e+03 |4095.58%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18000 |  7713 | 16969k| 942.5 |1458M| 3.060254e+01 | 1.276282e+03 |4070.51%
  18100 |  7759 | 17103k| 944.8 |1471M| 3.060254e+01 | 1.276282e+03 |4070.51%
  18200 |  7795 | 17218k| 945.9 |1480M| 3.064231e+01 | 1.276282e+03 |4065.10%
  18300 |  7835 | 17348k| 947.8 |1489M| 3.097897e+01 | 1.276282e+03 |4019.83%
  18400 |  7879 | 17472k| 949.4 |1500M| 3.128107e+01 | 1.276282e+03 |3980.04%
  18500 |  7925 | 17585k| 950.4 |1510M| 3.135106e+01 | 1.276282e+03 |3970.94%
  18600 |  7981 | 17705k| 951.7 |1520M| 3.136612e+01 | 1.276282e+03 |3968.98%
  18700 |  8007 | 17755k| 949.3 |1524M| 3.148721e+01 | 1.276282e+03 |3953.33%
  18800 |  8047 | 17844k| 949.0 |1532M| 3.148721e+01 | 1.276282e+03 |3953.33%
  18900 |  8081 | 17938k| 948.9 |1540M| 3.148721e+01 | 1.276282e+03 |3953.33%
  19000 |  8115 | 18043k| 949.5 |1548M| 3.180099e+01 | 1.276282e+03 |3913.34%
  19100 |  8157 | 18164k| 950.8 |1557M| 3.292087e+01 | 1.276282e+03 |3776.82%
  19200 |  8179 | 18291k| 952.5 |1563M| 3.346583e+01 | 1.276282e+03 |3713.69%
  19300 |  8209 | 18357k| 950.9 |1567M| 3.346583e+01 | 1.276282e+03 |3713.69%
  19400 |  8241 | 18432k| 949.9 |1576M| 3.347996e+01 | 1.276282e+03 |3712.08%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
